 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  11.12.2021    Time:  14: 2:47
 Units: L = cm   , T = days , M = ng   


 Time:        0.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

  98   -97.0000     -43.798 0.1801   0.1475E+00  0.2153E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.2072E+01  0.0000E+00
  99   -98.0000     -43.798 0.1801   0.1475E+00  0.2153E-02 -0.1475E+00  0.0000E+00      -1  -0.139E-02   20.00  0.2071E+01  0.0000E+00
 100   -99.0000     -43.799 0.1801   0.1475E+00  0.2153E-02 -0.1475E+00  0.0000E+00      -1  -0.139E-02   20.00  0.2071E+01  0.0000E+00
 101  -100.0000     -43.799 0.1801   0.1475E+00  0.2153E-02 -0.1475E+00  0.0000E+00      -1  -0.139E-02   20.00  0.2071E+01  0.0000E+00
end


 Time:       80.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000     -43.812 0.1801   0.1467E+00  0.2148E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.4052E+01  0.0000E+00
   2    -1.0000     -43.814 0.1801   0.1468E+00  0.2148E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.4020E+01  0.0000E+00
   3    -2.0000     -43.815 0.1801   0.1469E+00  0.2149E-02 -0.1471E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3989E+01  0.0000E+00
   4    -3.0000     -43.817 0.1801   0.1469E+00  0.2149E-02 -0.1471E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3957E+01  0.0000E+00
   5    -4.0000     -43.817 0.1801   0.1470E+00  0.2150E-02 -0.1471E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3927E+01  0.0000E+00
   6    -5.0000     -43.818 0.1801   0.1471E+00  0.2150E-02 -0.1471E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3896E+01  0.0000E+00
   7    -6.0000     -43.818 0.1801   0.1472E+00  0.2151E-02 -0.1472E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3866E+01  0.0000E+00
   8    -7.0000     -43.818 0.1801   0.1473E+00  0.2151E-02 -0.1472E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3836E+01  0.0000E+00
   9    -8.0000     -43.817 0.1801   0.1473E+00  0.2152E-02 -0.1473E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3806E+01  0.0000E+00
  10    -9.0000     -43.816 0.1801   0.1474E+00  0.2152E-02 -0.1473E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3777E+01  0.0000E+00
  11   -10.0000     -43.815 0.1801   0.1475E+00  0.2153E-02 -0.1473E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3748E+01  0.0000E+00
  12   -11.0000     -43.814 0.1801   0.1476E+00  0.2153E-02 -0.1474E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3719E+01  0.0000E+00
  13   -12.0000     -43.812 0.1801   0.1477E+00  0.2153E-02 -0.1474E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3691E+01  0.0000E+00
  14   -13.0000     -43.810 0.1801   0.1477E+00  0.2154E-02 -0.1474E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3663E+01  0.0000E+00
  15   -14.0000     -43.808 0.1801   0.1478E+00  0.2154E-02 -0.1475E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3635E+01  0.0000E+00
  16   -15.0000     -43.806 0.1801   0.1479E+00  0.2155E-02 -0.1475E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3608E+01  0.0000E+00
  17   -16.0000     -43.803 0.1801   0.1479E+00  0.2155E-02 -0.1475E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3581E+01  0.0000E+00
  18   -17.0000     -43.800 0.1801   0.1480E+00  0.2155E-02 -0.1475E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3554E+01  0.0000E+00
  19   -18.0000     -43.797 0.1801   0.1480E+00  0.2155E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3527E+01  0.0000E+00
  20   -19.0000     -43.794 0.1801   0.1480E+00  0.2156E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3501E+01  0.0000E+00
  21   -20.0000     -43.791 0.1801   0.1481E+00  0.2156E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3475E+01  0.0000E+00
  22   -21.0000     -43.788 0.1801   0.1481E+00  0.2156E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3450E+01  0.0000E+00
  23   -22.0000     -43.785 0.1801   0.1481E+00  0.2156E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3425E+01  0.0000E+00
  24   -23.0000     -43.781 0.1801   0.1481E+00  0.2156E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3400E+01  0.0000E+00
  25   -24.0000     -43.778 0.1801   0.1481E+00  0.2156E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3375E+01  0.0000E+00
  26   -25.0000     -43.775 0.1802   0.1481E+00  0.2156E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3351E+01  0.0000E+00
  27   -26.0000     -43.771 0.1802   0.1481E+00  0.2156E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3327E+01  0.0000E+00
  28   -27.0000     -43.768 0.1802   0.1481E+00  0.2156E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3303E+01  0.0000E+00
  29   -28.0000     -43.765 0.1802   0.1481E+00  0.2156E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3280E+01  0.0000E+00
  30   -29.0000     -43.762 0.1802   0.1480E+00  0.2156E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3257E+01  0.0000E+00
  31   -30.0000     -43.759 0.1802   0.1480E+00  0.2156E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3234E+01  0.0000E+00
  32   -31.0000     -43.757 0.1802   0.1480E+00  0.2155E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3212E+01  0.0000E+00
  33   -32.0000     -43.754 0.1802   0.1479E+00  0.2155E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3190E+01  0.0000E+00
  34   -33.0000     -43.752 0.1802   0.1479E+00  0.2155E-02 -0.1475E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3168E+01  0.0000E+00
  35   -34.0000     -43.749 0.1802   0.1478E+00  0.2154E-02 -0.1475E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3147E+01  0.0000E+00
  36   -35.0000     -43.748 0.1802   0.1478E+00  0.2154E-02 -0.1475E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3126E+01  0.0000E+00
  37   -36.0000     -43.746 0.1802   0.1477E+00  0.2154E-02 -0.1474E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3105E+01  0.0000E+00
  38   -37.0000     -43.744 0.1802   0.1476E+00  0.2153E-02 -0.1474E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3084E+01  0.0000E+00
  39   -38.0000     -43.743 0.1802   0.1475E+00  0.2153E-02 -0.1474E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3064E+01  0.0000E+00
  40   -39.0000     -43.742 0.1802   0.1475E+00  0.2152E-02 -0.1473E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3044E+01  0.0000E+00
  41   -40.0000     -43.741 0.1802   0.1474E+00  0.2152E-02 -0.1473E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3025E+01  0.0000E+00
  42   -41.0000     -43.741 0.1802   0.1473E+00  0.2151E-02 -0.1472E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3006E+01  0.0000E+00
  43   -42.0000     -43.740 0.1802   0.1472E+00  0.2151E-02 -0.1472E+00  0.0000E+00      -1  -0.139E-02   20.00  0.2987E+01  0.0000E+00
  44   -43.0000     -43.740 0.1802   0.1472E+00  0.2150E-02 -0.1472E+00  0.0000E+00      -1  -0.139E-02   20.00  0.2968E+01  0.0000E+00
  45   -44.0000     -43.740 0.1802   0.1471E+00  0.2150E-02 -0.1471E+00  0.0000E+00      -1  -0.139E-02   20.00  0.2950E+01  0.0000E+00
  46   -45.0000     -43.741 0.1802   0.1470E+00  0.2149E-02 -0.1471E+00  0.0000E+00      -1  -0.139E-02   20.00  0.2932E+01  0.0000E+00
  47   -46.0000     -43.741 0.1802   0.1469E+00  0.2149E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.2914E+01  0.0000E+00
  48   -47.0000     -43.742 0.1802   0.1468E+00  0.2148E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.2897E+01  0.0000E+00
  49   -48.0000     -43.743 0.1802   0.1467E+00  0.2148E-02 -0.1469E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2880E+01  0.0000E+00
  50   -49.0000     -43.745 0.1802   0.1467E+00  0.2147E-02 -0.1469E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2863E+01  0.0000E+00
  51   -50.0000     -43.746 0.1802   0.1466E+00  0.2147E-02 -0.1468E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2847E+01  0.0000E+00
  52   -51.0000     -43.748 0.1802   0.1465E+00  0.2147E-02 -0.1468E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2831E+01  0.0000E+00
  53   -52.0000     -43.750 0.1802   0.1464E+00  0.2146E-02 -0.1467E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2815E+01  0.0000E+00
  54   -53.0000     -43.752 0.1802   0.1464E+00  0.2146E-02 -0.1467E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2800E+01  0.0000E+00
  55   -54.0000     -43.754 0.1802   0.1463E+00  0.2145E-02 -0.1466E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2785E+01  0.0000E+00
  56   -55.0000     -43.756 0.1802   0.1462E+00  0.2145E-02 -0.1466E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2770E+01  0.0000E+00
  57   -56.0000     -43.758 0.1802   0.1462E+00  0.2144E-02 -0.1465E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2756E+01  0.0000E+00
  58   -57.0000     -43.761 0.1802   0.1461E+00  0.2144E-02 -0.1465E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2741E+01  0.0000E+00
  59   -58.0000     -43.764 0.1802   0.1460E+00  0.2144E-02 -0.1464E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2728E+01  0.0000E+00
  60   -59.0000     -43.766 0.1802   0.1460E+00  0.2143E-02 -0.1464E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2714E+01  0.0000E+00
  61   -60.0000     -43.769 0.1802   0.1459E+00  0.2143E-02 -0.1463E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2701E+01  0.0000E+00
  62   -61.0000     -43.772 0.1802   0.1459E+00  0.2143E-02 -0.1463E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2688E+01  0.0000E+00
  63   -62.0000     -43.774 0.1802   0.1459E+00  0.2143E-02 -0.1463E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2676E+01  0.0000E+00
  64   -63.0000     -43.777 0.1801   0.1458E+00  0.2142E-02 -0.1462E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2664E+01  0.0000E+00
  65   -64.0000     -43.780 0.1801   0.1458E+00  0.2142E-02 -0.1462E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2652E+01  0.0000E+00
  66   -65.0000     -43.783 0.1801   0.1458E+00  0.2142E-02 -0.1462E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2640E+01  0.0000E+00
  67   -66.0000     -43.786 0.1801   0.1457E+00  0.2142E-02 -0.1461E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2629E+01  0.0000E+00
  68   -67.0000     -43.788 0.1801   0.1457E+00  0.2142E-02 -0.1461E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2618E+01  0.0000E+00
  69   -68.0000     -43.791 0.1801   0.1457E+00  0.2142E-02 -0.1461E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2608E+01  0.0000E+00
  70   -69.0000     -43.793 0.1801   0.1457E+00  0.2142E-02 -0.1461E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2597E+01  0.0000E+00
  71   -70.0000     -43.796 0.1801   0.1457E+00  0.2142E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2588E+01  0.0000E+00
  72   -71.0000     -43.798 0.1801   0.1457E+00  0.2142E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2578E+01  0.0000E+00
  73   -72.0000     -43.801 0.1801   0.1457E+00  0.2142E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2569E+01  0.0000E+00
  74   -73.0000     -43.803 0.1801   0.1457E+00  0.2142E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2560E+01  0.0000E+00
  75   -74.0000     -43.805 0.1801   0.1457E+00  0.2142E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2551E+01  0.0000E+00
  76   -75.0000     -43.807 0.1801   0.1457E+00  0.2142E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2543E+01  0.0000E+00
  77   -76.0000     -43.809 0.1801   0.1457E+00  0.2142E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2535E+01  0.0000E+00
  78   -77.0000     -43.811 0.1801   0.1457E+00  0.2142E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2528E+01  0.0000E+00
  79   -78.0000     -43.812 0.1801   0.1457E+00  0.2142E-02 -0.1459E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2520E+01  0.0000E+00
  80   -79.0000     -43.814 0.1801   0.1457E+00  0.2142E-02 -0.1459E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2513E+01  0.0000E+00
  81   -80.0000     -43.815 0.1801   0.1457E+00  0.2142E-02 -0.1459E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2507E+01  0.0000E+00
  82   -81.0000     -43.817 0.1801   0.1458E+00  0.2142E-02 -0.1459E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2501E+01  0.0000E+00
  83   -82.0000     -43.818 0.1801   0.1458E+00  0.2142E-02 -0.1459E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2495E+01  0.0000E+00
  84   -83.0000     -43.819 0.1801   0.1458E+00  0.2142E-02 -0.1459E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2489E+01  0.0000E+00
  85   -84.0000     -43.820 0.1801   0.1458E+00  0.2142E-02 -0.1459E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2484E+01  0.0000E+00
  86   -85.0000     -43.821 0.1801   0.1458E+00  0.2143E-02 -0.1459E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2479E+01  0.0000E+00
  87   -86.0000     -43.821 0.1801   0.1459E+00  0.2143E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2474E+01  0.0000E+00
  88   -87.0000     -43.822 0.1801   0.1459E+00  0.2143E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2470E+01  0.0000E+00
  89   -88.0000     -43.822 0.1801   0.1459E+00  0.2143E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2466E+01  0.0000E+00
  90   -89.0000     -43.823 0.1801   0.1459E+00  0.2143E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2462E+01  0.0000E+00
  91   -90.0000     -43.823 0.1801   0.1459E+00  0.2143E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2459E+01  0.0000E+00
  92   -91.0000     -43.823 0.1801   0.1460E+00  0.2143E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2456E+01  0.0000E+00
  93   -92.0000     -43.823 0.1801   0.1460E+00  0.2143E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2453E+01  0.0000E+00
  94   -93.0000     -43.823 0.1801   0.1460E+00  0.2143E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2451E+01  0.0000E+00
  95   -94.0000     -43.823 0.1801   0.1460E+00  0.2144E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2449E+01  0.0000E+00
  96   -95.0000     -43.823 0.1801   0.1460E+00  0.2144E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2447E+01  0.0000E+00
  97   -96.0000     -43.823 0.1801   0.1460E+00  0.2144E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2446E+01  0.0000E+00
  98   -97.0000     -43.823 0.1801   0.1460E+00  0.2144E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2445E+01  0.0000E+00
  99   -98.0000     -43.823 0.1801   0.1460E+00  0.2144E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2444E+01  0.0000E+00
 100   -99.0000     -43.823 0.1801   0.1461E+00  0.2144E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2444E+01  0.0000E+00
 101  -100.0000     -43.823 0.1801   0.1461E+00  0.2144E-02 -0.1460E+00  0.0000E+00      -1  -0.138E-02   20.00  0.2444E+01  0.0000E+00
end


 Time:       90.0000


 Node      Depth      Head Moisture       K          C         Flux        Sink         Kappa   v/KsTop   Temp   Conc(1..NS) Sorb(1...NS)
           [L]        [L]    [-]        [L/T]      [1/L]      [L/T]        [1/T]         [-]      [-]      [C]      [M/L*3]

   1     0.0000     -43.776 0.1802   0.1460E+00  0.2144E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.4413E+01  0.0000E+00
   2    -1.0000     -43.783 0.1802   0.1460E+00  0.2144E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.4382E+01  0.0000E+00
   3    -2.0000     -43.790 0.1801   0.1460E+00  0.2144E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.4350E+01  0.0000E+00
   4    -3.0000     -43.796 0.1801   0.1460E+00  0.2144E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.4319E+01  0.0000E+00
   5    -4.0000     -43.803 0.1801   0.1460E+00  0.2144E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.4288E+01  0.0000E+00
   6    -5.0000     -43.809 0.1801   0.1461E+00  0.2144E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.4258E+01  0.0000E+00
   7    -6.0000     -43.815 0.1801   0.1461E+00  0.2144E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.4228E+01  0.0000E+00
   8    -7.0000     -43.820 0.1801   0.1462E+00  0.2144E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.4198E+01  0.0000E+00
   9    -8.0000     -43.826 0.1801   0.1462E+00  0.2145E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.4168E+01  0.0000E+00
  10    -9.0000     -43.831 0.1801   0.1463E+00  0.2145E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.4139E+01  0.0000E+00
  11   -10.0000     -43.835 0.1801   0.1464E+00  0.2146E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.4110E+01  0.0000E+00
  12   -11.0000     -43.839 0.1801   0.1465E+00  0.2146E-02 -0.1470E+00  0.0000E+00      -1  -0.139E-02   20.00  0.4082E+01  0.0000E+00
  13   -12.0000     -43.843 0.1800   0.1466E+00  0.2147E-02 -0.1471E+00  0.0000E+00      -1  -0.139E-02   20.00  0.4053E+01  0.0000E+00
  14   -13.0000     -43.846 0.1800   0.1467E+00  0.2148E-02 -0.1471E+00  0.0000E+00      -1  -0.139E-02   20.00  0.4025E+01  0.0000E+00
  15   -14.0000     -43.849 0.1800   0.1468E+00  0.2148E-02 -0.1471E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3998E+01  0.0000E+00
  16   -15.0000     -43.851 0.1800   0.1469E+00  0.2149E-02 -0.1472E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3970E+01  0.0000E+00
  17   -16.0000     -43.852 0.1800   0.1470E+00  0.2150E-02 -0.1472E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3943E+01  0.0000E+00
  18   -17.0000     -43.853 0.1800   0.1471E+00  0.2150E-02 -0.1472E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3917E+01  0.0000E+00
  19   -18.0000     -43.854 0.1800   0.1473E+00  0.2151E-02 -0.1473E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3890E+01  0.0000E+00
  20   -19.0000     -43.854 0.1800   0.1474E+00  0.2152E-02 -0.1473E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3864E+01  0.0000E+00
  21   -20.0000     -43.853 0.1800   0.1475E+00  0.2153E-02 -0.1474E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3838E+01  0.0000E+00
  22   -21.0000     -43.852 0.1800   0.1476E+00  0.2153E-02 -0.1474E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3813E+01  0.0000E+00
  23   -22.0000     -43.850 0.1800   0.1477E+00  0.2154E-02 -0.1475E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3788E+01  0.0000E+00
  24   -23.0000     -43.848 0.1800   0.1479E+00  0.2155E-02 -0.1475E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3763E+01  0.0000E+00
  25   -24.0000     -43.845 0.1800   0.1480E+00  0.2155E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3738E+01  0.0000E+00
  26   -25.0000     -43.842 0.1800   0.1481E+00  0.2156E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3714E+01  0.0000E+00
  27   -26.0000     -43.839 0.1800   0.1482E+00  0.2157E-02 -0.1476E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3690E+01  0.0000E+00
  28   -27.0000     -43.835 0.1800   0.1483E+00  0.2157E-02 -0.1477E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3667E+01  0.0000E+00
  29   -28.0000     -43.831 0.1801   0.1484E+00  0.2158E-02 -0.1477E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3644E+01  0.0000E+00
  30   -29.0000     -43.826 0.1801   0.1485E+00  0.2158E-02 -0.1478E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3621E+01  0.0000E+00
  31   -30.0000     -43.821 0.1801   0.1486E+00  0.2159E-02 -0.1478E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3598E+01  0.0000E+00
  32   -31.0000     -43.816 0.1801   0.1486E+00  0.2159E-02 -0.1478E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3576E+01  0.0000E+00
  33   -32.0000     -43.811 0.1801   0.1487E+00  0.2160E-02 -0.1479E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3554E+01  0.0000E+00
  34   -33.0000     -43.805 0.1801   0.1488E+00  0.2160E-02 -0.1479E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3532E+01  0.0000E+00
  35   -34.0000     -43.800 0.1801   0.1488E+00  0.2160E-02 -0.1479E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3511E+01  0.0000E+00
  36   -35.0000     -43.794 0.1801   0.1488E+00  0.2160E-02 -0.1480E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3490E+01  0.0000E+00
  37   -36.0000     -43.788 0.1801   0.1489E+00  0.2161E-02 -0.1480E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3469E+01  0.0000E+00
  38   -37.0000     -43.782 0.1801   0.1489E+00  0.2161E-02 -0.1480E+00  0.0000E+00      -1  -0.140E-02   20.00  0.3449E+01  0.0000E+00
  39   -38.0000     -43.776 0.1801   0.1489E+00  0.2161E-02 -0.1480E+00  0.0000E+00      -1  -0.140E-02   20.00  0.3429E+01  0.0000E+00
  40   -39.0000     -43.770 0.1802   0.1489E+00  0.2161E-02 -0.1480E+00  0.0000E+00      -1  -0.140E-02   20.00  0.3409E+01  0.0000E+00
  41   -40.0000     -43.765 0.1802   0.1489E+00  0.2161E-02 -0.1480E+00  0.0000E+00      -1  -0.140E-02   20.00  0.3390E+01  0.0000E+00
  42   -41.0000     -43.759 0.1802   0.1489E+00  0.2161E-02 -0.1481E+00  0.0000E+00      -1  -0.140E-02   20.00  0.3371E+01  0.0000E+00
  43   -42.0000     -43.753 0.1802   0.1489E+00  0.2161E-02 -0.1481E+00  0.0000E+00      -1  -0.140E-02   20.00  0.3352E+01  0.0000E+00
  44   -43.0000     -43.748 0.1802   0.1488E+00  0.2160E-02 -0.1480E+00  0.0000E+00      -1  -0.140E-02   20.00  0.3333E+01  0.0000E+00
  45   -44.0000     -43.743 0.1802   0.1488E+00  0.2160E-02 -0.1480E+00  0.0000E+00      -1  -0.140E-02   20.00  0.3315E+01  0.0000E+00
  46   -45.0000     -43.738 0.1802   0.1487E+00  0.2160E-02 -0.1480E+00  0.0000E+00      -1  -0.140E-02   20.00  0.3297E+01  0.0000E+00
  47   -46.0000     -43.733 0.1802   0.1487E+00  0.2160E-02 -0.1480E+00  0.0000E+00      -1  -0.140E-02   20.00  0.3280E+01  0.0000E+00
  48   -47.0000     -43.729 0.1802   0.1486E+00  0.2159E-02 -0.1480E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3263E+01  0.0000E+00
  49   -48.0000     -43.725 0.1802   0.1486E+00  0.2159E-02 -0.1480E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3246E+01  0.0000E+00
  50   -49.0000     -43.721 0.1802   0.1485E+00  0.2158E-02 -0.1480E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3229E+01  0.0000E+00
  51   -50.0000     -43.718 0.1802   0.1484E+00  0.2158E-02 -0.1479E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3213E+01  0.0000E+00
  52   -51.0000     -43.715 0.1803   0.1483E+00  0.2157E-02 -0.1479E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3197E+01  0.0000E+00
  53   -52.0000     -43.712 0.1803   0.1482E+00  0.2157E-02 -0.1479E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3182E+01  0.0000E+00
  54   -53.0000     -43.710 0.1803   0.1482E+00  0.2156E-02 -0.1478E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3166E+01  0.0000E+00
  55   -54.0000     -43.708 0.1803   0.1481E+00  0.2156E-02 -0.1478E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3152E+01  0.0000E+00
  56   -55.0000     -43.706 0.1803   0.1480E+00  0.2155E-02 -0.1478E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3137E+01  0.0000E+00
  57   -56.0000     -43.705 0.1803   0.1479E+00  0.2155E-02 -0.1477E+00  0.0000E+00      -1  -0.139E-02   20.00  0.3123E+01  0.0000E+00
