	Time	cvTop	cvBot	Sum(cvTop)	Sum(cvBot)	cvCh0	cvCh1	cTop	cRoot	cBot	cvRoot	Sum(cvRoot)	Sum(cvNEql)	TLevel	cGWL	cRunOff	Sum(cRunOff)	"(cv(i),"	"Sum(cv(i)),"	"i=1,NObs)"
	[T]	[M/L2/T]	[M/L2/T]	[M/L2]	[M/L2]	[M/L2]	[M/L2]	[M/L3]	[M/L3]	[M/L3]	[M/L2/T]	[M/L2]	[M/L2]	[M/L3]	[M/L2]	[M/L3]	[M/L2/T]	[M/L2]		
	89.3937	1.47E+01	0.00E+00	1.31E+03	0.00E+00	0.00E+00	0.00E+00	3.20E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	471	0.00E+00	0.00E+00	0.00E+00			
	89.5958	1.47E+01	0.00E+00	1.32E+03	0.00E+00	0.00E+00	0.00E+00	3.20E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	472	0.00E+00	0.00E+00	0.00E+00			
	89.7979	1.47E+01	0.00E+00	1.32E+03	0.00E+00	0.00E+00	0.00E+00	3.20E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	473	0.00E+00	0.00E+00	0.00E+00			
	90	1.47E+01	0.00E+00	1.32E+03	0.00E+00	0.00E+00	0.00E+00	3.20E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	474	0.00E+00	0.00E+00	0.00E+00			
	90.2046	1.47E+01	0.00E+00	1.33E+03	0.00E+00	0.00E+00	0.00E+00	3.21E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	475	0.00E+00	0.00E+00	0.00E+00			
	90.4092	1.47E+01	0.00E+00	1.33E+03	0.00E+00	0.00E+00	0.00E+00	3.21E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	476	0.00E+00	0.00E+00	0.00E+00			
	90.6138	1.47E+01	0.00E+00	1.33E+03	0.00E+00	0.00E+00	0.00E+00	3.21E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	477	0.00E+00	0.00E+00	0.00E+00			
	90.8184	1.47E+01	0.00E+00	1.34E+03	0.00E+00	0.00E+00	0.00E+00	3.22E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	478	0.00E+00	0.00E+00	0.00E+00			
	91.023	1.47E+01	0.00E+00	1.34E+03	0.00E+00	0.00E+00	0.00E+00	3.22E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	479	0.00E+00	0.00E+00	0.00E+00			
	91.2276	1.47E+01	0.00E+00	1.34E+03	0.00E+00	0.00E+00	0.00E+00	3.22E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	480	0.00E+00	0.00E+00	0.00E+00			
	91.4322	1.47E+01	0.00E+00	1.34E+03	0.00E+00	0.00E+00	0.00E+00	3.23E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	481	0.00E+00	0.00E+00	0.00E+00			
	91.6368	1.47E+01	0.00E+00	1.35E+03	0.00E+00	0.00E+00	0.00E+00	3.23E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	482	0.00E+00	0.00E+00	0.00E+00			
	91.8413	1.47E+01	0.00E+00	1.35E+03	0.00E+00	0.00E+00	0.00E+00	3.23E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	483	0.00E+00	0.00E+00	0.00E+00			
	92.0459	1.47E+01	0.00E+00	1.35E+03	0.00E+00	0.00E+00	0.00E+00	3.23E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	484	0.00E+00	0.00E+00	0.00E+00			
	92.2505	1.47E+01	0.00E+00	1.36E+03	0.00E+00	0.00E+00	0.00E+00	3.24E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	485	0.00E+00	0.00E+00	0.00E+00			
	92.4551	1.47E+01	0.00E+00	1.36E+03	0.00E+00	0.00E+00	0.00E+00	3.24E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	486	0.00E+00	0.00E+00	0.00E+00			
	92.6597	1.47E+01	0.00E+00	1.36E+03	0.00E+00	0.00E+00	0.00E+00	3.24E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	487	0.00E+00	0.00E+00	0.00E+00			
	92.8643	1.47E+01	0.00E+00	1.37E+03	0.00E+00	0.00E+00	0.00E+00	3.25E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	488	0.00E+00	0.00E+00	0.00E+00			
	93.0689	1.47E+01	0.00E+00	1.37E+03	0.00E+00	0.00E+00	0.00E+00	3.25E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	489	0.00E+00	0.00E+00	0.00E+00			
	93.2735	1.47E+01	0.00E+00	1.37E+03	0.00E+00	0.00E+00	0.00E+00	3.25E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	490	0.00E+00	0.00E+00	0.00E+00			
	93.4781	1.47E+01	0.00E+00	1.37E+03	0.00E+00	0.00E+00	0.00E+00	3.26E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	491	0.00E+00	0.00E+00	0.00E+00			
	93.6827	1.47E+01	0.00E+00	1.38E+03	0.00E+00	0.00E+00	0.00E+00	3.26E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	492	0.00E+00	0.00E+00	0.00E+00			
	93.8873	1.47E+01	0.00E+00	1.38E+03	0.00E+00	0.00E+00	0.00E+00	3.26E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	493	0.00E+00	0.00E+00	0.00E+00			
	94.0919	1.47E+01	0.00E+00	1.38E+03	0.00E+00	0.00E+00	0.00E+00	3.27E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	494	0.00E+00	0.00E+00	0.00E+00			
	94.2965	1.47E+01	0.00E+00	1.39E+03	0.00E+00	0.00E+00	0.00E+00	3.27E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	495	0.00E+00	0.00E+00	0.00E+00			
	94.5011	1.47E+01	0.00E+00	1.39E+03	0.00E+00	0.00E+00	0.00E+00	3.27E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	496	0.00E+00	0.00E+00	0.00E+00			
	94.7057	1.47E+01	0.00E+00	1.39E+03	0.00E+00	0.00E+00	0.00E+00	3.27E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	497	0.00E+00	0.00E+00	0.00E+00			
	94.9103	1.47E+01	0.00E+00	1.40E+03	0.00E+00	0.00E+00	0.00E+00	3.28E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	498	0.00E+00	0.00E+00	0.00E+00			
	95.1148	1.47E+01	0.00E+00	1.40E+03	0.00E+00	0.00E+00	0.00E+00	3.28E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	499	0.00E+00	0.00E+00	0.00E+00			
	95.3194	1.47E+01	0.00E+00	1.40E+03	0.00E+00	0.00E+00	0.00E+00	3.28E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	500	0.00E+00	0.00E+00	0.00E+00			
	95.524	1.47E+01	0.00E+00	1.40E+03	0.00E+00	0.00E+00	0.00E+00	3.29E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	501	0.00E+00	0.00E+00	0.00E+00			
	95.7286	1.47E+01	0.00E+00	1.41E+03	0.00E+00	0.00E+00	0.00E+00	3.29E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	502	0.00E+00	0.00E+00	0.00E+00			
	95.9332	1.47E+01	0.00E+00	1.41E+03	0.00E+00	0.00E+00	0.00E+00	3.29E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	503	0.00E+00	0.00E+00	0.00E+00			
	96.1378	1.47E+01	0.00E+00	1.41E+03	0.00E+00	0.00E+00	0.00E+00	3.29E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	504	0.00E+00	0.00E+00	0.00E+00			
	96.3424	1.47E+01	0.00E+00	1.42E+03	0.00E+00	0.00E+00	0.00E+00	3.30E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	505	0.00E+00	0.00E+00	0.00E+00			
	96.547	1.47E+01	0.00E+00	1.42E+03	0.00E+00	0.00E+00	0.00E+00	3.30E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	506	0.00E+00	0.00E+00	0.00E+00			
	96.7516	1.47E+01	0.00E+00	1.42E+03	0.00E+00	0.00E+00	0.00E+00	3.30E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	507	0.00E+00	0.00E+00	0.00E+00			
	96.9562	1.47E+01	0.00E+00	1.43E+03	0.00E+00	0.00E+00	0.00E+00	3.31E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	508	0.00E+00	0.00E+00	0.00E+00			
	97.1608	1.47E+01	0.00E+00	1.43E+03	0.00E+00	0.00E+00	0.00E+00	3.31E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	509	0.00E+00	0.00E+00	0.00E+00			
	97.3654	1.47E+01	0.00E+00	1.43E+03	0.00E+00	0.00E+00	0.00E+00	3.31E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	510	0.00E+00	0.00E+00	0.00E+00			
	97.57	1.47E+01	0.00E+00	1.43E+03	0.00E+00	0.00E+00	0.00E+00	3.32E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	511	0.00E+00	0.00E+00	0.00E+00			
	97.7746	1.47E+01	0.00E+00	1.44E+03	0.00E+00	0.00E+00	0.00E+00	3.32E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	512	0.00E+00	0.00E+00	0.00E+00			
	97.9792	1.47E+01	0.00E+00	1.44E+03	0.00E+00	0.00E+00	0.00E+00	3.32E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	513	0.00E+00	0.00E+00	0.00E+00			
	98.1838	1.47E+01	0.00E+00	1.44E+03	0.00E+00	0.00E+00	0.00E+00	3.32E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	514	0.00E+00	0.00E+00	0.00E+00			
	98.3884	1.47E+01	0.00E+00	1.45E+03	0.00E+00	0.00E+00	0.00E+00	3.33E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	515	0.00E+00	0.00E+00	0.00E+00			
	98.5929	1.47E+01	0.00E+00	1.45E+03	0.00E+00	0.00E+00	0.00E+00	3.33E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	516	0.00E+00	0.00E+00	0.00E+00			
	98.7975	1.47E+01	0.00E+00	1.45E+03	0.00E+00	0.00E+00	0.00E+00	3.33E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	517	0.00E+00	0.00E+00	0.00E+00			
	99.0021	1.47E+01	0.00E+00	1.46E+03	0.00E+00	0.00E+00	0.00E+00	3.34E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	518	0.00E+00	0.00E+00	0.00E+00			
	99.2067	1.47E+01	0.00E+00	1.46E+03	0.00E+00	0.00E+00	0.00E+00	3.34E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	519	0.00E+00	0.00E+00	0.00E+00			
	99.4113	1.47E+01	0.00E+00	1.46E+03	0.00E+00	0.00E+00	0.00E+00	3.34E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	520	0.00E+00	0.00E+00	0.00E+00			
	99.6159	1.47E+01	0.00E+00	1.46E+03	0.00E+00	0.00E+00	0.00E+00	3.34E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	521	0.00E+00	0.00E+00	0.00E+00			
	99.8205	1.47E+01	0.00E+00	1.47E+03	0.00E+00	0.00E+00	0.00E+00	3.35E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	522	0.00E+00	0.00E+00	0.00E+00			
	100.0251	1.47E+01	0.00E+00	1.47E+03	0.00E+00	0.00E+00	0.00E+00	3.35E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	523	0.00E+00	0.00E+00	0.00E+00			
	100.2297	1.47E+01	0.00E+00	1.47E+03	0.00E+00	0.00E+00	0.00E+00	3.35E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	524	0.00E+00	0.00E+00	0.00E+00			
	100.4343	1.47E+01	0.00E+00	1.48E+03	0.00E+00	0.00E+00	0.00E+00	3.36E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	525	0.00E+00	0.00E+00	0.00E+00			
	100.6389	1.47E+01	0.00E+00	1.48E+03	0.00E+00	0.00E+00	0.00E+00	3.36E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	526	0.00E+00	0.00E+00	0.00E+00			
	100.8435	1.47E+01	0.00E+00	1.48E+03	0.00E+00	0.00E+00	0.00E+00	3.36E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	527	0.00E+00	0.00E+00	0.00E+00			
	101.0481	1.47E+01	0.00E+00	1.49E+03	0.00E+00	0.00E+00	0.00E+00	3.36E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	528	0.00E+00	0.00E+00	0.00E+00			
	101.2527	1.47E+01	0.00E+00	1.49E+03	0.00E+00	0.00E+00	0.00E+00	3.37E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	529	0.00E+00	0.00E+00	0.00E+00			
	101.4573	1.47E+01	0.00E+00	1.49E+03	0.00E+00	0.00E+00	0.00E+00	3.37E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	530	0.00E+00	0.00E+00	0.00E+00			
	101.6619	1.47E+01	0.00E+00	1.49E+03	0.00E+00	0.00E+00	0.00E+00	3.37E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	531	0.00E+00	0.00E+00	0.00E+00			
	101.8665	1.47E+01	0.00E+00	1.50E+03	0.00E+00	0.00E+00	0.00E+00	3.38E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	532	0.00E+00	0.00E+00	0.00E+00			
	102.071	1.47E+01	0.00E+00	1.50E+03	0.00E+00	0.00E+00	0.00E+00	3.38E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	533	0.00E+00	0.00E+00	0.00E+00			
	102.2756	1.47E+01	0.00E+00	1.50E+03	0.00E+00	0.00E+00	0.00E+00	3.38E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	534	0.00E+00	0.00E+00	0.00E+00			
	102.4802	1.47E+01	0.00E+00	1.51E+03	0.00E+00	0.00E+00	0.00E+00	3.38E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	535	0.00E+00	0.00E+00	0.00E+00			
	102.6848	1.47E+01	0.00E+00	1.51E+03	0.00E+00	0.00E+00	0.00E+00	3.39E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	536	0.00E+00	0.00E+00	0.00E+00			
	102.8894	1.47E+01	0.00E+00	1.51E+03	0.00E+00	0.00E+00	0.00E+00	3.39E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	537	0.00E+00	0.00E+00	0.00E+00			
	103.094	1.47E+01	0.00E+00	1.52E+03	0.00E+00	0.00E+00	0.00E+00	3.39E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	538	0.00E+00	0.00E+00	0.00E+00			
	103.2986	1.47E+01	0.00E+00	1.52E+03	0.00E+00	0.00E+00	0.00E+00	3.40E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	539	0.00E+00	0.00E+00	0.00E+00			
	103.5032	1.47E+01	0.00E+00	1.52E+03	0.00E+00	0.00E+00	0.00E+00	3.40E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	540	0.00E+00	0.00E+00	0.00E+00			
	103.7078	1.47E+01	0.00E+00	1.52E+03	0.00E+00	0.00E+00	0.00E+00	3.40E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	541	0.00E+00	0.00E+00	0.00E+00			
	103.9124	1.47E+01	0.00E+00	1.53E+03	0.00E+00	0.00E+00	0.00E+00	3.40E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	542	0.00E+00	0.00E+00	0.00E+00			
	104.117	1.47E+01	0.00E+00	1.53E+03	0.00E+00	0.00E+00	0.00E+00	3.41E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	543	0.00E+00	0.00E+00	0.00E+00			
	104.3216	1.47E+01	0.00E+00	1.53E+03	0.00E+00	0.00E+00	0.00E+00	3.41E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	544	0.00E+00	0.00E+00	0.00E+00			
	104.5262	1.47E+01	0.00E+00	1.54E+03	0.00E+00	0.00E+00	0.00E+00	3.41E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	545	0.00E+00	0.00E+00	0.00E+00			
	104.7308	1.47E+01	0.00E+00	1.54E+03	0.00E+00	0.00E+00	0.00E+00	3.41E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	546	0.00E+00	0.00E+00	0.00E+00			
	104.9354	1.47E+01	0.00E+00	1.54E+03	0.00E+00	0.00E+00	0.00E+00	3.42E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	547	0.00E+00	0.00E+00	0.00E+00			
	105.14	1.47E+01	0.00E+00	1.55E+03	0.00E+00	0.00E+00	0.00E+00	3.42E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	548	0.00E+00	0.00E+00	0.00E+00			
	105.3445	1.47E+01	0.00E+00	1.55E+03	0.00E+00	0.00E+00	0.00E+00	3.42E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	549	0.00E+00	0.00E+00	0.00E+00			
	105.5491	1.47E+01	0.00E+00	1.55E+03	0.00E+00	0.00E+00	0.00E+00	3.43E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	550	0.00E+00	0.00E+00	0.00E+00			
	105.7537	1.47E+01	0.00E+00	1.55E+03	0.00E+00	0.00E+00	0.00E+00	3.43E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	551	0.00E+00	0.00E+00	0.00E+00			
	105.9583	1.47E+01	0.00E+00	1.56E+03	0.00E+00	0.00E+00	0.00E+00	3.43E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	552	0.00E+00	0.00E+00	0.00E+00			
	106.1629	1.47E+01	0.00E+00	1.56E+03	0.00E+00	0.00E+00	0.00E+00	3.43E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	553	0.00E+00	0.00E+00	0.00E+00			
	106.3675	1.47E+01	0.00E+00	1.56E+03	0.00E+00	0.00E+00	0.00E+00	3.44E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	554	0.00E+00	0.00E+00	0.00E+00			
	106.5721	1.47E+01	0.00E+00	1.57E+03	0.00E+00	0.00E+00	0.00E+00	3.44E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	555	0.00E+00	0.00E+00	0.00E+00			
	106.7767	1.47E+01	0.00E+00	1.57E+03	0.00E+00	0.00E+00	0.00E+00	3.44E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	556	0.00E+00	0.00E+00	0.00E+00			
	106.9813	1.47E+01	0.00E+00	1.57E+03	0.00E+00	0.00E+00	0.00E+00	3.45E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	557	0.00E+00	0.00E+00	0.00E+00			
	107.1859	1.47E+01	0.00E+00	1.58E+03	0.00E+00	0.00E+00	0.00E+00	3.45E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	558	0.00E+00	0.00E+00	0.00E+00			
	107.3905	1.47E+01	0.00E+00	1.58E+03	0.00E+00	0.00E+00	0.00E+00	3.45E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	559	0.00E+00	0.00E+00	0.00E+00			
	107.5951	1.47E+01	0.00E+00	1.58E+03	0.00E+00	0.00E+00	0.00E+00	3.45E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	560	0.00E+00	0.00E+00	0.00E+00			
	107.7997	1.47E+01	0.00E+00	1.58E+03	0.00E+00	0.00E+00	0.00E+00	3.46E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	561	0.00E+00	0.00E+00	0.00E+00			
	108.0043	1.47E+01	0.00E+00	1.59E+03	0.00E+00	0.00E+00	0.00E+00	3.46E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	562	0.00E+00	0.00E+00	0.00E+00			
	108.2089	1.47E+01	0.00E+00	1.59E+03	0.00E+00	0.00E+00	0.00E+00	3.46E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	563	0.00E+00	0.00E+00	0.00E+00			
	108.4135	1.47E+01	0.00E+00	1.59E+03	0.00E+00	0.00E+00	0.00E+00	3.46E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	564	0.00E+00	0.00E+00	0.00E+00			
	108.6181	1.47E+01	0.00E+00	1.60E+03	0.00E+00	0.00E+00	0.00E+00	3.47E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	565	0.00E+00	0.00E+00	0.00E+00			
	108.8226	1.47E+01	0.00E+00	1.60E+03	0.00E+00	0.00E+00	0.00E+00	3.47E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	566	0.00E+00	0.00E+00	0.00E+00			
	109.0272	1.47E+01	0.00E+00	1.60E+03	0.00E+00	0.00E+00	0.00E+00	3.47E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	567	0.00E+00	0.00E+00	0.00E+00			
	109.2318	1.47E+01	0.00E+00	1.61E+03	0.00E+00	0.00E+00	0.00E+00	3.48E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	568	0.00E+00	0.00E+00	0.00E+00			
	109.4364	1.47E+01	0.00E+00	1.61E+03	0.00E+00	0.00E+00	0.00E+00	3.48E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	569	0.00E+00	0.00E+00	0.00E+00			
	109.641	1.47E+01	0.00E+00	1.61E+03	0.00E+00	0.00E+00	0.00E+00	3.48E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	570	0.00E+00	0.00E+00	0.00E+00			
	109.8456	1.47E+01	0.00E+00	1.61E+03	0.00E+00	0.00E+00	0.00E+00	3.48E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	571	0.00E+00	0.00E+00	0.00E+00			
	110.0502	1.47E+01	0.00E+00	1.62E+03	0.00E+00	0.00E+00	0.00E+00	3.49E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	572	0.00E+00	0.00E+00	0.00E+00			
	110.2548	1.47E+01	0.00E+00	1.62E+03	0.00E+00	0.00E+00	0.00E+00	3.49E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	573	0.00E+00	0.00E+00	0.00E+00			
	110.4594	1.47E+01	0.00E+00	1.62E+03	0.00E+00	0.00E+00	0.00E+00	3.49E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	574	0.00E+00	0.00E+00	0.00E+00			
	110.664	1.47E+01	0.00E+00	1.63E+03	0.00E+00	0.00E+00	0.00E+00	3.49E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	575	0.00E+00	0.00E+00	0.00E+00			
	110.8686	1.47E+01	0.00E+00	1.63E+03	0.00E+00	0.00E+00	0.00E+00	3.50E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	576	0.00E+00	0.00E+00	0.00E+00			
	111.0732	1.47E+01	0.00E+00	1.63E+03	0.00E+00	0.00E+00	0.00E+00	3.50E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	577	0.00E+00	0.00E+00	0.00E+00			
	111.2778	1.47E+01	0.00E+00	1.64E+03	0.00E+00	0.00E+00	0.00E+00	3.50E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	578	0.00E+00	0.00E+00	0.00E+00			
	111.4824	1.47E+01	0.00E+00	1.64E+03	0.00E+00	0.00E+00	0.00E+00	3.50E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	579	0.00E+00	0.00E+00	0.00E+00			
	111.687	1.47E+01	0.00E+00	1.64E+03	0.00E+00	0.00E+00	0.00E+00	3.51E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	580	0.00E+00	0.00E+00	0.00E+00			
	111.8916	1.47E+01	0.00E+00	1.64E+03	0.00E+00	0.00E+00	0.00E+00	3.51E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	581	0.00E+00	0.00E+00	0.00E+00			
	112.0961	1.47E+01	0.00E+00	1.65E+03	0.00E+00	0.00E+00	0.00E+00	3.51E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	582	0.00E+00	0.00E+00	0.00E+00			
	112.3007	1.47E+01	0.00E+00	1.65E+03	0.00E+00	0.00E+00	0.00E+00	3.52E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	583	0.00E+00	0.00E+00	0.00E+00			
	112.5053	1.47E+01	0.00E+00	1.65E+03	0.00E+00	0.00E+00	0.00E+00	3.52E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	584	0.00E+00	0.00E+00	0.00E+00			
	112.7099	1.47E+01	0.00E+00	1.66E+03	0.00E+00	0.00E+00	0.00E+00	3.52E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	585	0.00E+00	0.00E+00	0.00E+00			
	112.9145	1.47E+01	0.00E+00	1.66E+03	0.00E+00	0.00E+00	0.00E+00	3.52E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	586	0.00E+00	0.00E+00	0.00E+00			
	113.1191	1.47E+01	0.00E+00	1.66E+03	0.00E+00	0.00E+00	0.00E+00	3.53E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	587	0.00E+00	0.00E+00	0.00E+00			
	113.3237	1.47E+01	0.00E+00	1.67E+03	0.00E+00	0.00E+00	0.00E+00	3.53E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	588	0.00E+00	0.00E+00	0.00E+00			
	113.5283	1.47E+01	0.00E+00	1.67E+03	0.00E+00	0.00E+00	0.00E+00	3.53E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	589	0.00E+00	0.00E+00	0.00E+00			
	113.7329	1.47E+01	0.00E+00	1.67E+03	0.00E+00	0.00E+00	0.00E+00	3.53E+01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	590	0.00E+00	0.00E+00	0.00E+00			
